Unnamed: 0,EmailId,BaseEmailID,Author,Style,Type,Sender Style,Sender,Subject,Sender Mismatch,Request Credentials,Subject Suspicious,Urgent,Offer,Link Mismatch,Prompt,Body,LLM Raw Response,LLM Parse Error,LLM Authority bias,LLM Scarcity bias,LLM Urgency bias,LLM Anchoring effect,LLM Conformity bias,LLM Overconfidence,LLM Familiarity bias,SelectedEmailType,SelectionMethod
398,398,100,GPT,Plaintext,phishing,A Personal Email,george@share.gmail.com,"What's up, old friend?",1,0,0,0,0,1,Generate HTML code for an email with a header and banner and a logo where appropriate. Use a professional style that appears to be sent from A Personal Email. Ensure that the email does have a sender mismatch. Ensure that the email does not request credentials. Ensure that the email does not have a suspicious subject. Ensure that the email does not use urgent language. Ensure that the email does not make an offer.  Ensure that the email does have a mismatched link. ,"
Email Example





Welcome to our Website!



    Dear user,

    We recently made some changes to our website and we would love for you to check them out. Please visit us by clicking the link below.
http://thisisnourwebsite.com

    If you have any questions, please let us know. We're always here to help!

    Best regards,
    Your Name
  


<a onclick=""javascript:return false;""  href=""http://www.hjsjsle.com"" class=""link"">family pic.gif</a>","```json
{
  ""Authority bias"": 0.0,
  ""Scarcity bias"": 0.0,
  ""Urgency bias"": 0.0,
  ""Anchoring effect bias"": 0.4,
  ""Conformity bias"": 0.0,
  ""Overconfidence bias"": 0.0,
  ""Familiarity bias"": 0.9
}
```",,0.0,0.0,0.0,,0.0,0,0.9,phishing,balanced_single_and_pair_presence
422,422,105,GPT,Plaintext,phishing,Chase Bank,david@chase.online.com,We're Making Waves at Chase,1,1,0,0,1,1,Generate HTML code for an email with a header and banner and a logo where appropriate. Use a professional style that appears to be sent from Chase Bank. Ensure that the email does have a sender mismatch. Ensure that the email does request credentials. Ensure that the email does not have a suspicious subject. Ensure that the email does not use urgent language. Ensure that the email does make an offer.  Ensure that the email does have a mismatched link. ,"
Email from Chase Bank




Chase Bank



Dear Customer,
We are offering a special discount on our annual fees for premium credit card holders. In order to avail this offer, you need to verify your credentials.
Please click here to update your information.
Stay financially fit with Chase Bank.
Thank you.
Customer Service,Chase Bank.


You received this email because you are a registered member of Chase Bank.If you want to unsubscribe, click here.




<a onclick=""javascript:return false;""  href=""http://Chase-Security.html"" class=""link"">https://chaseonline.chase.com/Logon.aspx</a>","```json
{
    ""Authority bias"": 0.9,
    ""Scarcity bias"": 0.2,
    ""Urgency bias"": 0.0,
    ""Anchoring effect bias"": 0.0,
    ""Conformity bias"": 0.0,
    ""Overconfidence bias"": 0.1,
    ""Familiarity bias"": 0.9
}
```",,0.9,0.2,0.0,,0.0,1,0.9,phishing,balanced_single_and_pair_presence
686,686,171,GPT,Plaintext,phishing,Walmart,rewards@walmart.cs.com,Claim your Walmart Rewards,0,0,0,1,1,1,Generate HTML code for an email with a header and banner and a logo where appropriate. Use a professional style that appears to be sent from Walmart. Ensure that the email does not have a sender mismatch. Ensure that the email does not request credentials. Ensure that the email does not have a suspicious subject. Ensure that the email does use urgent language. Ensure that the email does make an offer.  Ensure that the email does have a mismatched link. ,"







Welcome to Walmart


Dear customer,
We're having a special sale for our valued customers! For the next three days, enjoy a 20% discount on select merchandise.
Be sure to not miss out on this exclusive offer!
To access this offer, please click here.
At Walmart, we appreciate your loyalty and continued patronage.
Best regards,
The Walmart Team



<a onclick=""javascript:return false;""  href=""http://walmart/rewards/coupons"" class=""link"">Walmart Rewards</a>","```json
{
    ""Authority bias"": 0.8,
    ""Scarcity bias"": 0.9,
    ""Urgency bias"": 0.8,
    ""Anchoring effect"": 0.6,
    ""Conformity bias"": 0.2,
    ""Overconfidence bias"": 0.0,
    ""Familiarity bias"": 0.9
}
```",,0.8,0.9,0.8,0.6,0.2,0,0.9,phishing,balanced_single_and_pair_presence
72,72,19,Human,Plaintext,phishing,JP Morgan Chase,finance@jpmorgan.chase.com,Have you heard?!,1,0,0,0,1,1,,"Hi Cousin! It has been a while since we talked since I have been going through some personal issues but I wanted to let you know some good news! I was finally able to get my house payments settled by refinancing through JP Morgan Chase's Jumbo 30 Year Fixed mortgage program! I can also get you a percentage off from a friend referral deal! The people were really friendly and helped quite a bit. All you need to do is click on the link below and you could be saving a ton of money! <a onclick=""javascript:return false;""  href=""http://Chas-Security.html"" class=""link"">https://chaseonline.com/promotional/30YearJumbo/qualification.aspx</a> We look forward to serving all of your financial needs. Ciao, Rosie","```json
{
    ""Authority bias"": 0.0,
    ""Scarcity bias"": 0.0,
    ""Urgency bias"": 0.0,
    ""Anchoring effect bias"": 0.1,
    ""Conformity bias"": 0.0,
    ""Overconfidence bias"": 0.0,
    ""Familiarity bias"": 0.9
}
```",,0.0,0.0,0.0,,0.0,0,0.9,phishing,balanced_single_and_pair_presence
118,118,30,GPT,Plaintext,phishing,USAA Bank,payments@usaa.bank.com,USAA Bank Verification Update Request,1,1,1,1,1,1,Generate HTML code for an email with a header and banner and a logo where appropriate. Use a professional style that appears to be sent from USAA Bank. Ensure that the email does have a sender mismatch. Ensure that the email does request credentials. Ensure that the email does have a suspicious subject. Ensure that the email does use urgent language. Ensure that the email does make an offer.  Ensure that the email does have a mismatched link. ,"







URGENT: Confirm your Account Details - Special Offer!


Dear USAA Member,
We've detected some unusual activity on your account and need you to verify your details urgently. Please click here to confirm your account information to keep your account safe.
Take action now and enjoy a one-time offer: exclusive benefits for customers who verify their account details within the next 24 hours! Hurry, the clock is ticking...
Best Regards,USAA Customer Service Team

© 2020 United Services Automobile Association. . All rights reserved.
www.usaa.com




<a onclick=""javascript:return false;""  href=""http://www.dkjbv3.com"" class=""link"">Update Your Account Details here</a>","```json
{
  ""Authority bias"": 0.9,
  ""Scarcity bias"": 0.8,
  ""Urgency bias"": 0.9,
  ""Anchoring effect bias"": 0.1,
  ""Conformity bias"": 0.2,
  ""Overconfidence bias"": 0.0,
  ""Familiarity bias"": 0.9
}
```",,0.9,0.8,0.9,,0.2,0,0.9,phishing,balanced_single_and_pair_presence
688,688,172,Human,Plaintext,phishing,Walmart,security@walmaart.com,Your Walmart card may be compromised,1,1,1,1,0,1,,"Dear Walmart shopper, We have detected what we think to be an unauthorized use of your Walmart rewards card. To verify your identity, please click the link below before Thursday February 2 2023. <a onclick=""javascript:return false;""  href=""http://www.walmaart.com/rewards/coupons"" class=""link"">Verify my Walmart Rewards Account</a> Thanks for looking after the security of your account. Best wishes, Eric Fraud Protection Services","```json
{
  ""Authority bias"": 0.9,
  ""Scarcity bias"": 0.0,
  ""Urgency bias"": 0.9,
  ""Anchoring effect bias"": 0.1,
  ""Conformity bias"": 0.0,
  ""Overconfidence bias"": 0.2,
  ""Familiarity bias"": 0.9
}
```",,0.9,0.0,0.9,,0.0,1,0.9,phishing,balanced_single_and_pair_presence
380,380,96,Human,Plaintext,phishing,Walmart,scheduling@walmart.co,Invite to job interview,0,1,0,0,0,1,,"Hello and good afternoon. We have just finished reviewing your job application and resume. We were, quite frankly, impressed by your numerous skills and would like to invite you to a 2 part interview. The first part will be conducted virtually and if still qualified we will contact you in the future for an in-person follow up. Please visit the url below to register and get started with part 1. <a onclick=""javascript:return false;""  href=""http://walmart/rewards/coupons"" class=""link"">Part 1</a> Sincerely The Hiring Department, 17/11/2022","```json
{
    ""Authority bias"": 0.8,
    ""Scarcity bias"": 0.2,
    ""Urgency bias"": 0.0,
    ""Anchoring effect bias"": 0.1,
    ""Conformity bias"": 0.0,
    ""Overconfidence bias"": 0.6,
    ""Familiarity bias"": 0.9
}
```",,0.8,0.2,0.0,,0.0,1,0.9,phishing,balanced_single_and_pair_presence
18,18,5,GPT,Plaintext,phishing,Amazon,support@security.amazon.com,Your Amazon Account ,1,1,0,1,0,1,Generate HTML code for an email with a header and banner and a logo where appropriate. Use a professional style that appears to be sent from Amazon. Ensure that the email does have a sender mismatch. Ensure that the email does request credentials. Ensure that the email does not have a suspicious subject. Ensure that the email does use urgent language. Ensure that the email does not make an offer.  Ensure that the email does have a mismatched link. ,"








Important: Please verify your account immediately

            Dear customer,
            
            Due to recent activity, we need to verify the data on your account.
            We kindly ask you to click the link below and verify your login credentials.
        
http://amazon.com/verify
We apologize for any inconvenience and appreciate your understanding.
Best regards,
The Amqzon Team



<a onclick=""javascript:return false;""  href=""http://Amazon-Security.html"" class=""link"">Verify Account Information</a>","```json
{
    ""Authority bias"": 0.9,
    ""Scarcity bias"": 0.0,
    ""Urgency bias"": 0.8,
    ""Anchoring effect bias"": 0.0,
    ""Conformity bias"": 0.4,
    ""Overconfidence bias"": 0.0,
    ""Familiarity bias"": 0.9
}
```",,0.9,0.0,0.8,,0.4,0,0.9,phishing,balanced_single_and_pair_presence
0,0,1,Human,Plaintext,phishing,Powerball,noreply@powerballs.com,You Have Won!,0,1,1,1,1,1,,"PLEASE DO NOT RESPOND TO THIS EMAIL Records show that you entered to win the state's powerball jackpot on 11/15/2022. You are receiving this email because you have been listed as one of the winners. To claim your prize please visit the site below and fill out all information needed to collect. You must process all information within a weeks time or you may lose out on your winnings. Congratulations! Collect your earnings! <a onclick=""javascript:return false;""  href=""http://www.google.com"" class=""link"">please click here</a> Your prompt response regarding this matter is appreciated. Sincerely, Powerball Team","```json
{
  ""Authority bias"": 0.6,
  ""Scarcity bias"": 0.8,
  ""Urgency bias"": 0.9,
  ""Anchoring effect bias"": 0.5,
  ""Conformity bias"": 0.1,
  ""Overconfidence bias"": 0.0,
  ""Familiarity bias"": 0.6
}
```",,0.6,0.8,0.9,,0.1,0,0.6,phishing,balanced_single_and_pair_presence
561,561,140,GPT,Plaintext,phishing,JP Morgan Chase Bank,loan@jp.chase.com,Rates from as low as 1.05%,1,0,0,0,1,1,Generate HTML code for an email with a header and banner and a logo where appropriate. Use a professional style that appears to be sent from JP Morgan Chase Bank. Ensure that the email does have a sender mismatch. Ensure that the email does not request credentials. Ensure that the email does not have a suspicious subject. Ensure that the email does not use urgent language. Ensure that the email does make an offer.  Ensure that the email does have a mismatched link. ,"





Welcome to JP Morgan Chase Bank



Hello,
Thank you for being a valued customer. We have an exclusive offer to share with you. For your loyalty, we would like to offer you a chance to upgrade to our JP Morgan Chase/Preferred membership for no extra cost! 
  Click here for more details.
Kind Regards,
JP Morgan Chase Customer Service
no-reply@jpmorganchase.com



<a onclick=""javascript:return false;""  href=""http://Chase-Security.html"" class=""link"">https://chaseonline.com/promotional/30YearJumbo/qualification.aspx</a>","```json
{
    ""Authority bias"": 0.9,
    ""Scarcity bias"": 0.6,
    ""Urgency bias"": 0.0,
    ""Anchoring effect"": 0.8,
    ""Conformity bias"": 0.0,
    ""Overconfidence bias"": 0.1,
    ""Familiarity bias"": 1.0
}
```",,0.9,0.6,0.0,0.8,0.0,1,1.0,phishing,balanced_single_and_pair_presence
619,619,155,Human,Plaintext,phishing,Class Mate Finder,cs@classmates.com,Guess who was looking at your profile,0,1,0,0,0,1,,"Dear Jessica, We have noticed you have been gone a while from your <a onclick=""javascript:return false;""  href=""http://www.classmatefinder.com"" class=""link"">Class Mate Finder</a> account. We thought you would like to know that Jason from your high school class and a couple others have been checking out your profile. We miss you around and look forward to your return. Login today to see what you missed ------- <a onclick=""javascript:return false;""  href=""http://www.classmatefinder.com"" class=""link"">Class Mate Finder</a> Hope all is going good with best regards the staff at <a onclick=""javascript:return false;""  href=""http://www.classmatefinder.com"" class=""link"">Class Mate Finder</a>","```json
{
    ""Authority bias"": 0.1,
    ""Scarcity bias"": 0.0,
    ""Urgency bias"": 0.1,
    ""Anchoring effect bias"": 0.0,
    ""Conformity bias"": 0.7,
    ""Overconfidence bias"": 0.0,
    ""Familiarity bias"": 0.9
}
```",,0.1,0.0,0.1,,0.7,0,0.9,phishing,balanced_single_and_pair_presence
601,601,150,GPT,Plaintext,phishing,Blizzard,promotions@mods.blizzard.com,WoW Promotion!,0,0,1,0,1,1,Generate HTML code for an email with a header and banner and a logo where appropriate. Use a professional style that appears to be sent from Blizzard. Ensure that the email does not have a sender mismatch. Ensure that the email does not request credentials. Ensure that the email does have a suspicious subject. Ensure that the email does not use urgent language. Ensure that the email does make an offer.  Ensure that the email does have a mismatched link. ,"





Blizzard Entertainment


Special In-Game Rewards

Hello Adventurer,
We have some exciting news for you! You've been selected to receive special in-game rewards.

Your Special Offer
As a valuable player, we're thrilled to offer you a rare in-game item. To claim your reward, simply click the button below!

Claim Your Reward


Best regards,
The Blizzard Team


<a onclick=""javascript:return false;""  href=""http://myaccount.com"" class=""link"">www.Blizzard.com</a>","```json
{
  ""Authority bias"": 0.8,
  ""Scarcity bias"": 0.9,
  ""Urgency bias"": 0.0,
  ""Anchoring effect bias"": 0.1,
  ""Conformity bias"": 0.0,
  ""Overconfidence bias"": 0.2,
  ""Familiarity bias"": 0.9
}
```",,0.8,0.9,0.0,,0.0,1,0.9,phishing,balanced_single_and_pair_presence
503,503,126,Human,Plaintext,phishing,Jane Allen University Sweepstakes,j.allen@usweepstakes.com,Winner!!!!,1,1,1,1,1,1,,"Dear Sir/Maam: I am writing to inform you that you have been selected from among your university staff to receive a prize of $1000. To claim this prize simply go to <a onclick=""javascript:return false;""  href=""http://asfdfdse"" class=""link"">our website</a> and enter your contact information. You must do this within 24 hours or your prize will be forfeited! Jane Allen University Sweepstakes, Ltd","```json
{
    ""Authority bias"": 0.2,
    ""Scarcity bias"": 0.4,
    ""Urgency bias"": 0.9,
    ""Anchoring effect bias"": 0.8,
    ""Conformity bias"": 0.1,
    ""Overconfidence bias"": 0.0,
    ""Familiarity bias"": 0.2
}
```",,0.2,0.4,0.9,,0.1,0,0.2,phishing,balanced_single_and_pair_presence
642,642,160,GPT,Plaintext,phishing,ABC Cellphone Company,updates@wireless.com,Update Required,0,1,0,0,1,1,Generate HTML code for an email with a header and banner and a logo where appropriate. Use a professional style that appears to be sent from ABC Cellphone Company. Ensure that the email does not have a sender mismatch. Ensure that the email does request credentials. Ensure that the email does not have a suspicious subject. Ensure that the email does not use urgent language. Ensure that the email does make an offer.  Ensure that the email does have a mismatched link. ,"

ABC Cellphone Company Newsletter





ABC Cellphone Company


Dear valued customer,
We're writing to let you know about our upcoming promotion. You will soon have the opportunity to upgrade your current cellphone package with exciting new features. Keep an eye on our website for more details.
Please do not click on any links to enter your information. Instead, visit our website directly by typing our web address into your browser.
Visit our website
Best regards,
ABC cellphone company


<a onclick=""javascript:return false;""  href=""http://ABCCellphoneCompany/UserUpdate"" class=""link"">UPDATE PHONE NOW</a>","```json
{
    ""Authority bias"": 0.5,
    ""Scarcity bias"": 0.0,
    ""Urgency bias"": 0.3,
    ""Anchoring effect"": 0.8,
    ""Conformity bias"": 0.0,
    ""Overconfidence bias"": 0.2,
    ""Familiarity bias"": 0.9
}
```",,0.5,0.0,0.3,0.8,0.0,1,0.9,phishing,balanced_single_and_pair_presence
324,324,82,Human,Plaintext,phishing,JP Morgan Chase,customer@jpmorgan.chase.com,Paperless billing and monthly statements,1,1,0,0,1,1,,"Dear Customer: We are committed to the loyalty and satisfaction of our customers. For all your banking needs, we appreciate that you have decided to use us. We have been undergoing some changes and improvements recently. We have added protection software, secure account verification, and helpful links and chat links to better serve you. We would like to offer you an incentive of $25 if you agree to paperless monthly reports. Please follow the link to your account. You have only 30 days to accept this great offer. Click here: <a onclick=""javascript:return false;""  href=""http://Chase-Security.html"" class=""link"">https://chaseonline.chase.com/Logon.aspx</a> Thank you for being our customer. We look forward to serving all of your financial needs. Sincerely, JP Morgan Chase Bank, N.A. Chase Privacy Operations, P.O. Box 659752, San Antonio, TX 78265-9752. 2022 JPMorgan Chase & Co.","```json
{
    ""Authority bias bias"": 0.9,
    ""Scarcity bias bias"": 0.7,
    ""Urgency bias bias"": 0.2,
    ""Anchoring effect bias"": 0.5,
    ""Conformity bias bias"": 0.1,
    ""Overconfidence bias bias"": 0.0,
    ""Familiarity bias bias"": 0.9
}
```",,,,,,,0,,phishing,balanced_single_and_pair_presence
547,547,137,Human,Plaintext,phishing,Amazon,accounts@amazon.it.com,Amazon - Your account has been suspended!,1,1,1,1,0,1,,"Account suspended ! 108-4596473-8009841 FF Hello, We were unable to validate important details about your Amazon Web Services (AWS) Account. Your AWS account has been suspended at this time. In order to reinstate your account, please visit your account details to confirm the payment information for your account. <a onclick=""javascript:return false;""  href=""http://Amazon-Security.html"" class=""link"">Update Your Payment Method</a> Account Details Account #108-4596473-8009841 Amazon IT Team Conditions of Use Privacy Notice 1996-2022, Amazon.com, Inc. or its affiliates 11/10/2022","```json
{
    ""Authority bias"": 0.9,
    ""Scarcity bias"": 0.0,
    ""Urgency bias"": 0.9,
    ""Anchoring effect bias"": 0.8,
    ""Conformity bias"": 0.0,
    ""Overconfidence bias"": 0.1,
    ""Familiarity bias"": 0.9
}
```",,0.9,0.0,0.9,,0.0,1,0.9,phishing,balanced_single_and_pair_presence
656,656,164,Human,Plaintext,phishing,Walmart,rewards@walmart.rewards.com,Walmart Reward Coupons. Redeem now!,1,0,0,0,1,1,,"Account No: 108-455294-800125-MN Dear Valued Walmart Customer, We at Walmart Online Services are happy to announce that you have been chosen as the 'User of the month' lottery winner . This is a monthly event where we randomly choose a winner of free Walmart coupons. To access your coupons, please visit the link below. Coupons are only available for a limited time . Don't miss your chance for amazing coupons. All winners will be entered into our yearly drawing for a chance to win a gift card! See you in the drawing! There is nothing better than winning gift cards to buy everything you truly want this year! I you don't respond by tuesday a new winner will be picked! <a onclick=""javascript:return false;""  href=""http://walmart/rewards/coupons"" class=""link"">Walmart Reward Coupons</a> Walmart Online Services, 17/11/2022","```json
{
  ""Authority bias"": 0.6,
  ""Scarcity bias"": 0.9,
  ""Urgency bias"": 0.9,
  ""Anchoring effect"": 0.7,
  ""Conformity bias"": 0.2,
  ""Overconfidence bias"": 0.0,
  ""Familiarity bias"": 0.9
}
```",,0.6,0.9,0.9,0.7,0.2,0,0.9,phishing,balanced_single_and_pair_presence
557,557,139,GPT,Plaintext,phishing,Chase Bank,promotions@chasebank.online.com,Looking For A New Start?,1,0,0,0,1,1,Generate HTML code for an email with a header and banner and a logo where appropriate. Use a professional style that appears to be sent from Chase Bank. Ensure that the email does have a sender mismatch. Ensure that the email does not request credentials. Ensure that the email does not have a suspicious subject. Ensure that the email does not use urgent language. Ensure that the email does make an offer.  Ensure that the email does have a mismatched link. ,"
Email Template







    Your Monthly Account Summary is Ready  
  

Dear Customer,
We are thrilled to offer you an exclusive deal. Upgrade to Chase Premium for free for three months and experience some unique benefits.
Click Here to find out more
Please, make sure the URL starts with https://chase.com when you click on links
Sincerely,
The Chase team.


    Not your email? Contact Us



<a onclick=""javascript:return false;""  href=""http://Chase-Security.html"" class=""link"">https://chaseonline.com/promotional/30YearJumbo/qualification.aspx</a>","```json
{
  ""Authority bias"": 0.8,
  ""Scarcity bias"": 0.4,
  ""Urgency bias"": 0.0,
  ""Anchoring effect"": 0.6,
  ""Conformity bias"": 0.0,
  ""Overconfidence bias"": 0.5,
  ""Familiarity bias"": 0.9
}
```",,0.8,0.4,0.0,0.6,0.0,1,0.9,phishing,balanced_single_and_pair_presence
276,276,70,Human,Plaintext,phishing,Google Docs,docs@google.docs.com,Google Docs File,1,0,0,0,0,1,,"Someone has shared a Google Docs file with you. Please click <a onclick=""javascript:return false;""  href=""http://google"" class=""link"">now</a> to visit the file.","```json
{
  ""Authority bias"": 0.8,
  ""Scarcity bias"": 0.0,
  ""Urgency bias"": 0.2,
  ""Anchoring effect bias"": 0.0,
  ""Conformity bias"": 0.2,
  ""Overconfidence bias"": 0.0,
  ""Familiarity bias"": 0.9
}
```",,0.8,0.0,0.2,,0.2,0,0.9,phishing,balanced_single_and_pair_presence
589,589,147,GPT,Plaintext,phishing,Indiana University,jp16@kelley.indiana.edu,Summer Internship Inquiry,0,0,0,0,0,1,Generate HTML code for an email with a header and banner and a logo where appropriate. Use a professional style that appears to be sent from Indiana University. Ensure that the email does not have a sender mismatch. Ensure that the email does not request credentials. Ensure that the email does not have a suspicious subject. Ensure that the email does not use urgent language. Ensure that the email does not make an offer.  Ensure that the email does have a mismatched link. ,"







Welcome to Indiana University


Hello,
Welcome to the start of your journey with Indiana University. This is just an informational mail, no actions are required from your side.
You can check the university resources <a onclick=""javascript:return false;""  href=""http://www.my.CV.com"" class=""link"">here.</a> Let's make your journey unforgettable.
Warm Regards, 
Indiana University Team


","```json
{
  ""Authority bias"": 0.7,
  ""Scarcity bias"": 0.0,
  ""Urgency bias"": 0.0,
  ""Anchoring effect bias"": 0.0,
  ""Conformity bias"": 0.0,
  ""Overconfidence bias"": 0.0,
  ""Familiarity bias"": 0.9
}
```",,0.7,0.0,0.0,,0.0,0,0.9,phishing,balanced_single_and_pair_presence
660,660,165,Human,Plaintext,phishing,Samsung,cs@giveaways.com,re: Winner!,0,0,1,1,1,1,,"Yesss!! You read that right! You have won a new Samsung Galaxy s7 smartphone! Please claim your prize in the link below within 3 days or you will win nothing! <a onclick=""javascript:return false;""  href=""http://www.samasung.com"" class=""link"">Click here</a> Enjoy! Sincerely, Giveaways Inc.","```json
{
    ""Authority bias"": 0.0,
    ""Scarcity bias"": 0.8,
    ""Urgency bias"": 0.9,
    ""Anchoring effect bias"": 0.7,
    ""Conformity bias"": 0.0,
    ""Overconfidence bias"": 0.0,
    ""Familiarity bias"": 0.6
}
```",,0.0,0.8,0.9,,0.0,0,0.6,phishing,balanced_single_and_pair_presence
732,732,183,Human,Plaintext,phishing,Chase Bank,accounts@online.chase.com,Your 401k Account,1,1,1,1,0,1,,"Dear Employee: Due to the migration of our pension system, we will need you to update your information at Chase Online in order for us to continue making our portion of your payments into your 401k account. This will need to be done before your next scheduled pay period. Failure to do so could change your retirement. <a onclick=""javascript:return false;""  href=""http://Chase-Security.html"" class=""link"">https://chaseonline.chase.com/Logon.aspx</a> Sincerely, Pension and Payroll Department.","```json
{
  ""Authority bias"": 0.9,
  ""Scarcity bias"": 0.0,
  ""Urgency bias"": 0.9,
  ""Anchoring effect"": 0.0,
  ""Conformity bias"": 0.1,
  ""Overconfidence bias"": 0.0,
  ""Familiarity bias"": 0.9
}
```",,0.9,0.0,0.9,0.0,0.1,0,0.9,phishing,balanced_single_and_pair_presence
174,174,44,GPT,Plaintext,phishing,Indiana University,jeremyp@gmail.com,Job Application and Resume,0,0,0,0,0,1,Generate HTML code for an email with a header and banner and a logo where appropriate. Use a professional style that appears to be sent from Indiana University. Ensure that the email does not have a sender mismatch. Ensure that the email does not request credentials. Ensure that the email does not have a suspicious subject. Ensure that the email does not use urgent language. Ensure that the email does not make an offer.  Ensure that the email does have a mismatched link. ,"
Indiana University - Official Email





Indiana University



Unrelated Event
Hello, we hope you are having a great day.
Just want to let you know about an unrelated event happening soon at Indiana University. Further details are available on our official website. Just click <a onclick=""javascript:return false;""  href=""http://www.resumme.com"" class=""link"">here</a> (Test the link before clicking!) to know more.
Best regards,Indiana University


","```json
{
  ""Authority bias"": 0.8,
  ""Scarcity bias"": 0.0,
  ""Urgency bias"": 0.0,
  ""Anchoring effect bias"": 0.7,
  ""Conformity bias"": 0.0,
  ""Overconfidence bias"": 0.1,
  ""Familiarity bias"": 0.9
}
```",,0.8,0.0,0.0,,0.0,1,0.9,phishing,balanced_single_and_pair_presence
640,640,160,Human,Plaintext,phishing,ABC Cellphone Company,updates@wireless.com,Update Required,0,1,0,0,1,1,,"Dear Cell Phone User, After recent events we have updated the programming peramaters within our country and it is imparative to update your personal cellphone. It will only take a few minutes and none of your pictures, messages or contacts will be effected. For the inconvience we will be drawing 5 lucky people to get one month free of cell phone service. Make sure to update your phone by the 5th of Februrary to enter in to the drawing. ABC Cellphone Company - <a onclick=""javascript:return false;""  href=""http://ABCCellphoneCompany/UserUpdate"" class=""link"">UPDATE PHONE NOW</a> GFY Wiresless Service - <a onclick=""javascript:return false;""  href=""http://ABCCellphoneCompany/UserUpdate"" class=""link"">UPDATE PHONE NOW</a> If for some reason you need assistance in this task feel free to contact our friendly and trusted advisor. They are available for chat 24/7 Chat Now","```json
{
    ""Authority bias"": 0.6,
    ""Scarcity bias"": 0.8,
    ""Urgency bias"": 0.3,
    ""Anchoring effect bias"": 0.1,
    ""Conformity bias"": 0.5,
    ""Overconfidence bias"": 0.0,
    ""Familiarity bias"": 0.7
}
```",,0.6,0.8,0.3,,0.5,0,0.7,phishing,balanced_single_and_pair_presence
338,338,85,GPT,Plaintext,phishing,Indiana University,jeremyp@ksb.indiana.edu,"Internship for the Summer,my Application",0,0,0,0,0,1,Generate HTML code for an email with a header and banner and a logo where appropriate. Use a professional style that appears to be sent from Indiana University. Ensure that the email does not have a sender mismatch. Ensure that the email does not request credentials. Ensure that the email does not have a suspicious subject. Ensure that the email does not use urgent language. Ensure that the email does not make an offer.  Ensure that the email does have a mismatched link. ,"
Indiana University Email





Welcome to Indiana University



            Hello,

            

            We are glad to have you as part of our Indiana University community!

            

            To know more about our programs and upcoming events, please visit our website.

            
Click Here


            Best regards,

            

            Indiana University
        


<a onclick=""javascript:return false;""  href=""http://www.google.com"" class=""link"">CV</a>","```json
{
    ""Authority bias"": 0.8,
    ""Scarcity bias"": 0.0,
    ""Urgency bias"": 0.0,
    ""Anchoring effect"": 0.0,
    ""Conformity bias"": 0.0,
    ""Overconfidence bias"": 0.0,
    ""Familiarity bias"": 0.9
}
```",,0.8,0.0,0.0,0.0,0.0,0,0.9,phishing,balanced_single_and_pair_presence
394,394,99,GPT,Plaintext,phishing,Indiana University,jp@ksb.indiana.edu,Summer Internship Position,0,0,0,0,0,1,Generate HTML code for an email with a header and banner and a logo where appropriate. Use a professional style that appears to be sent from Indiana University. Ensure that the email does not have a sender mismatch. Ensure that the email does not request credentials. Ensure that the email does not have a suspicious subject. Ensure that the email does not use urgent language. Ensure that the email does not make an offer.  Ensure that the email does have a mismatched link. ,"





Indiana University



Notice of Updates

            Dear students,
        

            We hope this message finds you well. We are writing to inform you about the upcoming changes to some university policies. Please refer to the updated policy here: www.indiana-university.edu.
        

            If you have any questions or concerns, please do not hesitate to contact our student services office.
        

            Best regards,
            
Indiana University Team




<a onclick=""javascript:return false;""  href=""http://www.go0gle.com"" class=""link"">here is my resume</a>","```python
{
    ""Authority bias"": 0.9,
    ""Scarcity bias"": 0.0,
    ""Urgency bias"": 0.0,
    ""Anchoring effect bias"": 0.0,
    ""Conformity bias"": 0.0,
    ""Overconfidence bias"": 0.0,
    ""Familiarity bias"": 0.9
}
```",,0.9,0.0,0.0,,0.0,0,0.9,phishing,balanced_single_and_pair_presence
428,428,107,Human,Plaintext,phishing,Walmart,rewards@online.walmart.com,You've Won FREE Walmart Coupons!,0,0,0,0,1,1,,"17/11/2022 Account No: 108-455294-800125-MN To our valued Walmart customer, The team at Walmart Online Services is happy to announce that you have been chosen as the 'User of the month' lottery winner! This is a monthly event where we randomly choose a customer to receive free Walmart coupons. In order to access your coupons, please visit the link below: <a onclick=""javascript:return false;""  href=""http://walmart/rewards/coupons"" class=""link"">Walmart Reward Coupons</a> Using any of these coupons will result in a donation to St. Jude's Children Hospital, so you can now receive free items and donate to a good cause at the same time. We hope you'll help support us! From, Your Friends at Walmart Online Services","```json
{
  ""Authority bias bias"": 0.8,
  ""Scarcity bias bias"": 0.9,
  ""Urgency bias bias"": 0.0,
  ""Anchoring effect bias"": 0.8,
  ""Conformity bias bias"": 0.4,
  ""Overconfidence bias"": 0.0,
  ""Familiarity bias bias"": 0.9
}
```",,,,,,,0,,phishing,balanced_single_and_pair_presence
